iter	Passed	Remaining
9440	56487	3344
9441	56490	3338
9442	56493	3332
9443	56496	3326
9444	56500	3320
9445	56503	3313
9446	56506	3307
9447	56509	3301
9448	56512	3295
9449	56515	3289
9450	56518	3283
9451	56521	3276
9452	56524	3270
9453	56527	3264
9454	56530	3258
9455	56533	3252
9456	56536	3246
9457	56539	3240
9458	56542	3233
9459	56545	3227
9460	56548	3221
9461	56550	3215
9462	56553	3209
9463	56556	3203
9464	56559	3196
9465	56562	3190
9466	56565	3184
9467	56568	3178
9468	56572	3172
9469	56575	3166
9470	56578	3160
9471	56581	3154
9472	56584	3147
9473	56587	3141
9474	56590	3135
9475	56593	3129
9476	56596	3123
9477	56599	3117
9478	56603	3111
9479	56606	3104
9480	56609	3098
9481	56612	3092
9482	56615	3086
9483	56618	3080
9484	56621	3074
9485	56625	3068
9486	56628	3062
9487	56631	3055
9488	56634	3049
9489	56637	3043
9490	56640	3037
9491	56643	3031
9492	56646	3025
9493	56649	3019
9494	56652	3013
9495	56655	3006
9496	56657	3000
9497	56661	2994
9498	56663	2988
9499	56666	2982
9500	56669	2976
9501	56672	2970
9502	56674	2964
9503	56677	2957
9504	56680	2951
9505	56683	2945
9506	56686	2939
9507	56689	2933
9508	56692	2927
9509	56695	2921
9510	56698	2915
9511	56701	2909
9512	56704	2902
9513	56707	2896
9514	56711	2890
9515	56714	2884
9516	56717	2878
9517	56719	2872
9518	56723	2866
9519	56726	2860
9520	56729	2854
9521	56732	2847
9522	56735	2841
9523	56738	2835
9524	56741	2829
9525	56744	2823
9526	56748	2817
9527	56751	2811
9528	56754	2805
9529	56757	2799
9530	56760	2793
9531	56763	2786
9532	56767	2780
9533	56770	2774
9534	56772	2768
9535	56775	2762
9536	56778	2756
9537	56781	2750
9538	56784	2744
9539	56787	2738
9540	56790	2732
9541	56793	2725
9542	56795	2719
9543	56798	2713
9544	56801	2707
9545	56804	2701
9546	56806	2695
9547	56809	2689
9548	56812	2683
9549	56815	2677
9550	56818	2671
9551	56821	2664
9552	56824	2658
9553	56826	2652
9554	56830	2646
9555	56833	2640
9556	56836	2634
9557	56839	2628
9558	56842	2622
9559	56845	2616
9560	56847	2610
9561	56850	2604
9562	56853	2598
9563	56856	2591
9564	56859	2585
9565	56862	2579
9566	56865	2573
9567	56868	2567
9568	56870	2561
9569	56873	2555
9570	56876	2549
9571	56879	2543
9572	56882	2537
9573	56885	2531
9574	56888	2525
9575	56890	2518
9576	56893	2512
9577	56896	2506
9578	56899	2500
9579	56902	2494
9580	56905	2488
9581	56908	2482
9582	56911	2476
9583	56914	2470
9584	56917	2464
9585	56920	2458
9586	56923	2452
9587	56926	2446
9588	56929	2440
9589	56931	2434
9590	56934	2427
9591	56937	2421
9592	56940	2415
9593	56943	2409
9594	56946	2403
9595	56949	2397
9596	56952	2391
9597	56955	2385
9598	56959	2379
9599	56963	2373
9600	56966	2367
9601	56970	2361
9602	56973	2355
9603	56976	2349
9604	56979	2343
9605	56982	2337
9606	56985	2331
9607	56988	2325
9608	56992	2319
9609	56995	2313
9610	56998	2306
9611	57001	2300
9612	57004	2294
9613	57007	2288
9614	57010	2282
9615	57013	2276
9616	57055	2272
9617	57063	2266
9618	57074	2260
9619	57080	2254
9620	57086	2248
9621	57093	2242
9622	57098	2236
9623	57103	2230
9624	57108	2225
9625	57113	2219
9626	57117	2213
9627	57122	2207
9628	57127	2201
9629	57131	2195
9630	57135	2189
9631	57138	2183
9632	57142	2177
9633	57146	2171
9634	57149	2164
9635	57153	2158
9636	57156	2152
9637	57160	2146
9638	57163	2140
9639	57166	2134
9640	57169	2128
9641	57173	2122
9642	57176	2116
9643	57179	2110
9644	57182	2104
9645	57186	2098
9646	57189	2092
9647	57192	2086
9648	57195	2080
9649	57198	2074
9650	57201	2068
9651	57204	2062
9652	57207	2056
9653	57210	2050
9654	57213	2044
9655	57216	2038
9656	57218	2032
9657	57221	2026
9658	57224	2020
9659	57227	2014
9660	57229	2008
9661	57232	2002
9662	57235	1996
9663	57238	1990
9664	57241	1984
9665	57244	1978
9666	57246	1971
9667	57249	1965
9668	57253	1959
9669	57255	1953
9670	57258	1947
9671	57261	1941
9672	57264	1935
9673	57268	1929
9674	57271	1923
9675	57277	1917
9676	57284	1912
9677	57287	1906
9678	57290	1900
9679	57293	1894
9680	57296	1887
9681	57299	1881
9682	57302	1875
9683	57305	1869
9684	57308	1863
9685	57311	1857
9686	57314	1851
9687	57317	1845
9688	57321	1839
9689	57324	1833
9690	57327	1827
9691	57330	1821
9692	57333	1815
9693	57335	1809
9694	57338	1803
9695	57341	1797
9696	57344	1791
9697	57347	1785
9698	57350	1779
9699	57353	1773
9700	57356	1767
9701	57358	1761
9702	57361	1755
9703	57364	1749
9704	57367	1743
9705	57370	1737
9706	57373	1731
9707	57375	1725
9708	57378	1719
9709	57381	1713
9710	57384	1707
9711	57387	1701
9712	57390	1695
9713	57393	1689
9714	57397	1683
9715	57400	1677
9716	57403	1671
9717	57405	1665
9718	57408	1659
9719	57411	1653
9720	57414	1647
9721	57418	1641
9722	57422	1635
9723	57426	1629
9724	57429	1623
9725	57433	1617
9726	57436	1612
9727	57438	1606
9728	57441	1600
9729	57444	1594
9730	57447	1588
9731	57451	1582
9732	57454	1576
9733	57458	1570
9734	57462	1564
9735	57464	1558
9736	57468	1552
9737	57474	1546
9738	57480	1540
9739	57484	1534
9740	57487	1528
9741	57494	1522
9742	57498	1516
9743	57502	1510
9744	57507	1504
9745	57511	1498
9746	57514	1492
9747	57517	1486
9748	57520	1480
9749	57523	1474
9750	57526	1468
9751	57529	1463
9752	57532	1457
9753	57535	1451
9754	57537	1445
9755	57540	1439
9756	57543	1433
9757	57546	1427
9758	57549	1421
9759	57552	1415
9760	57555	1409
9761	57558	1403
9762	57561	1397
9763	57564	1391
9764	57567	1385
9765	57570	1379
9766	57573	1373
9767	57576	1367
9768	57578	1361
9769	57581	1355
9770	57584	1349
9771	57587	1343
9772	57590	1337
9773	57593	1331
9774	57596	1325
9775	57599	1319
9776	57602	1313
9777	57605	1307
9778	57607	1301
9779	57610	1295
9780	57613	1289
9781	57616	1284
9782	57619	1278
9783	57622	1272
9784	57624	1266
9785	57627	1260
9786	57630	1254
9787	57633	1248
9788	57636	1242
9789	57639	1236
9790	57642	1230
9791	57645	1224
9792	57648	1218
9793	57651	1212
9794	57654	1206
9795	57658	1200
9796	57661	1194
9797	57664	1188
9798	57668	1182
9799	57672	1176
9800	57675	1171
9801	57679	1165
9802	57686	1159
9803	57692	1153
9804	57695	1147
9805	57698	1141
9806	57702	1135
9807	57705	1129
9808	57708	1123
9809	57712	1117
9810	57715	1111
9811	57718	1105
9812	57723	1099
9813	57726	1094
9814	57729	1088
9815	57732	1082
9816	57735	1076
9817	57738	1070
9818	57742	1064
9819	57745	1058
9820	57748	1052
9821	57751	1046
9822	57754	1040
9823	57757	1034
9824	57760	1028
9825	57763	1022
9826	57767	1016
9827	57770	1011
9828	57773	1005
9829	57776	999
9830	57779	993
9831	57782	987
9832	57785	981
9833	57788	975
9834	57791	969
9835	57794	963
9836	57797	957
9837	57800	951
9838	57803	945
9839	57806	939
9840	57809	934
9841	57812	928
9842	57815	922
9843	57818	916
9844	57821	910
9845	57824	904
9846	57827	898
9847	57830	892
9848	57833	886
9849	57836	880
9850	57840	874
9851	57843	868
9852	57847	863
9853	57852	857
9854	57856	851
9855	57860	845
9856	57864	839
9857	57867	833
9858	57870	827
9859	57873	821
9860	57876	815
9861	57879	809
9862	57882	804
9863	57885	798
9864	57888	792
9865	57891	786
9866	57895	780
9867	57898	774
9868	57901	768
9869	57904	762
9870	57907	756
9871	57910	750
9872	57913	744
9873	57916	739
9874	57919	733
9875	57922	727
9876	57925	721
9877	57928	715
9878	57931	709
9879	57934	703
9880	57937	697
9881	57940	691
9882	57943	685
9883	57946	680
9884	57949	674
9885	57952	668
9886	57955	662
9887	57958	656
9888	57961	650
9889	57964	644
9890	57967	638
9891	57970	632
9892	57973	627
9893	57976	621
9894	57979	615
9895	57982	609
9896	57985	603
9897	57988	597
9898	57991	591
9899	57994	585
9900	57997	579
9901	58000	574
9902	58003	568
9903	58006	562
9904	58009	556
9905	58012	550
9906	58015	544
9907	58018	538
9908	58021	532
9909	58024	526
9910	58027	521
9911	58200	516
9912	58210	510
9913	58216	505
9914	58223	499
9915	58229	493
9916	58235	487
9917	58245	481
9918	58250	475
9919	58255	469
9920	58259	463
9921	58264	458
9922	58269	452
9923	58272	446
9924	58276	440
9925	58280	434
9926	58284	428
9927	58288	422
9928	58291	416
9929	58295	410
9930	58298	405
9931	58302	399
9932	58305	393
9933	58309	387
9934	58312	381
9935	58315	375
9936	58319	369
9937	58322	363
9938	58325	357
9939	58328	352
9940	58331	346
9941	58335	340
9942	58338	334
9943	58341	328
9944	58344	322
9945	58347	316
9946	58350	310
9947	58353	305
9948	58356	299
9949	58359	293
9950	58362	287
9951	58365	281
9952	58368	275
9953	58370	269
9954	58373	263
9955	58376	257
9956	58379	252
9957	58382	246
9958	58385	240
9959	58388	234
9960	58391	228
9961	58394	222
9962	58397	216
9963	58401	211
9964	58403	205
9965	58406	199
9966	58409	193
9967	58413	187
9968	58416	181
9969	58419	175
9970	58422	169
9971	58425	164
9972	58427	158
9973	58430	152
9974	58434	146
9975	58438	140
9976	58441	134
9977	58447	128
9978	58450	123
9979	58453	117
9980	58458	111
9981	58461	105
9982	58464	99
9983	58468	93
9984	58471	87
9985	58474	81
9986	58477	76
9987	58480	70
9988	58483	64
9989	58486	58
9990	58489	52
9991	58492	46
9992	58495	40
9993	58498	35
9994	58501	29
9995	58504	23
9996	58507	17
9997	58510	11
9998	58513	5
9999	58516	0
